Customer ID,Recency,Frequency,Monetary,Cluster
16011.0,1,237,2486.0,0
16012.0,36,145,1563.3,0
16013.0,6,80,20009.84,0
16014.0,43,137,453.45,0
16016.0,1,139,980.91,0
16017.0,52,98,1333.7,0
16018.0,31,28,289.23,0
16019.0,16,243,13542.92,0
16021.0,30,126,487.03,0
16024.0,46,22,232.96,0
16027.0,92,19,1113.74,0
16028.0,230,5,82.2,1
16029.0,7,141,41184.3,2
16032.0,91,210,1965.72,0
16033.0,4,257,1985.6299999999999,0
16034.0,29,34,473.62,0
16035.0,195,21,217.73,1
16036.0,59,85,1797.92,0
16037.0,179,32,654.32,1
16039.0,58,32,456.4,0
16040.0,65,60,1103.35,0
16042.0,14,59,1067.85,0
16043.0,14,34,1082.6000000000001,0
16044.0,70,19,340.84000000000003,0
16045.0,51,65,2094.23,0
16046.0,197,22,235.78,1
16047.0,317,1,107.14,1
16048.0,8,36,818.7900000000001,0
16049.0,10,186,777.34,0
16050.0,18,11,162.8,0
16051.0,316,12,188.44,1
16053.0,48,110,2122.89,0
16054.0,53,52,1327.98,0
16057.0,154,97,1591.73,1
16058.0,41,2,62.7,0
16059.0,2,231,1718.66,0
16060.0,35,24,541.95,0
16061.0,66,3,89.65,0
16062.0,14,121,1709.83,0
16064.0,360,17,109.31,1
16065.0,0,353,1992.13,0
16067.0,197,68,3269.11,1
16068.0,228,35,115.73,1
16069.0,52,25,457.7,0
16071.0,162,52,750.5600000000001,1
16072.0,63,508,3595.77,0
16074.0,25,25,252.5,0
16075.0,137,41,736.9300000000001,0
16077.0,260,8,2300.4,1
16078.0,304,38,283.79,1
16080.0,20,20,385.40000000000003,0
16081.0,1,167,1637.14,0
16082.0,305,16,106.75,1
16083.0,17,40,1033.8,0
16085.0,15,208,1359.52,0
16086.0,2,98,1743.6,0
16087.0,24,10,1739.92,0
16088.0,210,6,1437.43,1
16089.0,21,47,263.49,0
16090.0,259,18,180.56,1
16092.0,139,39,770.08,0
16094.0,10,133,2617.33,0
16095.0,91,30,447.05,0
16096.0,51,54,1264.3500000000001,0
16098.0,8,95,2435.67,0
16099.0,52,30,841.3,0
16100.0,97,37,582.64,0
16101.0,69,116,1938.46,0
16103.0,24,152,4762.07,0
16104.0,53,204,2476.25,0
16105.0,73,97,2049.23,0
16108.0,69,87,1393.42,0
16109.0,333,13,327.6,1
16110.0,157,88,460.64,1
16111.0,63,73,549.33,0
16115.0,32,140,892.92,0
16117.0,37,59,422.19,0
16118.0,287,41,4376.25,1
16119.0,29,38,1297.45,0
16120.0,57,62,1658.3700000000001,0
16121.0,25,140,595.38,0
16122.0,1,26,316.92,0
16124.0,53,71,1523.49,0
16125.0,2,287,4292.35,0
16126.0,14,264,8356.83,0
16127.0,361,35,145.06,1
16128.0,15,93,1920.83,0
16129.0,42,96,1396.05,0
16130.0,57,55,987.48,0
16131.0,10,141,6450.88,0
16132.0,179,17,664.1999999999999,1
16133.0,11,206,8403.22,0
16134.0,58,81,1527.25,0
16135.0,218,18,301.9,1
16136.0,298,9,237.42,1
16137.0,315,28,422.7,1
16138.0,13,37,910.35,0
16139.0,357,26,475.74,1
16140.0,6,36,832.4200000000001,0
16141.0,52,20,335.54,0
16143.0,4,122,2485.89,0
16145.0,23,172,3005.9500000000003,0
16146.0,83,12,212.25,0
16147.0,35,114,2023.91,0
16148.0,71,8,310.3,0
16149.0,64,12,141.70000000000002,0
16150.0,7,121,2342.57,0
16153.0,55,137,3309.2599999999998,0
16155.0,16,48,796.9,0
16156.0,17,133,3096.14,0
16158.0,157,35,628.32,1
16159.0,105,38,884.59,0
16161.0,3,678,7210.59,2
16163.0,0,67,1992.98,0
16165.0,140,1,79.9,1
16166.0,63,22,435.83,0
16167.0,49,63,1386.1200000000001,0
16168.0,4,211,6848.87,0
16170.0,30,315,4983.95,0
16172.0,108,44,744.34,0
16174.0,126,42,1237.2,0
16175.0,106,40,798.85,0
16176.0,56,72,2052.69,0
16177.0,71,103,1915.36,0
16178.0,36,17,414.7,0
16180.0,113,165,5995.69,0
16182.0,73,23,3354.0,0
16183.0,29,26,739.1,0
16185.0,199,9,115.31,1
16186.0,7,307,5019.17,0
16188.0,43,7,105.80000000000001,0
16190.0,29,113,2508.4700000000003,0
16191.0,10,98,10497.300000000001,0
16192.0,370,11,351.3,1
16193.0,45,19,315.98,0
16194.0,10,8,308.59999999999997,0
16195.0,358,16,323.25,1
16196.0,123,4,93.3,0
16197.0,104,93,2016.71,0
16198.0,72,18,629.36,0
16199.0,27,10,942.75,0
16200.0,17,441,4539.23,0
16201.0,50,13,248.65,0
16202.0,52,106,2136.72,0
16203.0,7,42,521.64,0
16204.0,15,51,534.53,0
16205.0,31,100,1062.48,0
16206.0,22,177,2052.81,0
16208.0,29,187,2776.19,0
16209.0,17,21,1884.16,0
16210.0,3,158,17403.21,0
16211.0,56,13,543.5699999999999,0
16212.0,253,37,603.37,1
16214.0,70,54,975.5,0
16218.0,8,80,1355.29,0
16219.0,135,1,40.8,0
16221.0,2,156,1325.8,0
16222.0,356,23,498.5,1
16223.0,9,123,1087.05,0
16224.0,22,20,321.24,0
16225.0,37,166,1762.99,0
16226.0,13,23,417.05,0
16227.0,129,28,713.0,0
16228.0,20,54,885.71,0
16229.0,16,129,1857.26,0
16231.0,14,100,1074.47,0
16232.0,55,68,1722.09,0
16233.0,1,53,1429.03,0
16234.0,111,15,333.18,0
16235.0,10,69,1186.4,0
16237.0,72,7,136.65,0
16238.0,57,6,63.66,0
16239.0,17,16,1078.0,0
16241.0,4,321,1680.2,0
16242.0,16,380,3824.79,0
16244.0,7,63,1056.63,0
16246.0,94,88,821.35,0
16250.0,8,25,401.94,0
16251.0,147,20,128.31,1
16252.0,17,21,295.09000000000003,0
16253.0,55,174,3588.34,0
16254.0,13,74,967.44,0
16255.0,0,264,2284.34,0
16256.0,128,16,876.9399999999999,0
16258.0,22,209,6739.01,0
16259.0,45,85,340.94,0
16261.0,21,44,312.62,0
16262.0,13,46,755.15,0
16263.0,58,21,348.16,0
16264.0,73,63,823.53,0
16265.0,21,79,1488.17,0
16266.0,58,48,896.06,0
16267.0,226,7,186.66,1
16269.0,72,53,717.57,0
16271.0,92,169,1993.18,0
16273.0,283,15,318.34000000000003,1
16274.0,8,65,351.75,0
16275.0,109,78,1591.24,0
16276.0,114,20,1818.79,0
16277.0,368,23,188.69,1
16278.0,115,32,551.46,0
16279.0,20,242,4195.5,0
16280.0,360,16,238.05,1
16281.0,58,22,1361.96,0
16282.0,122,22,1139.28,0
16283.0,53,416,2779.51,0
16284.0,28,30,205.8,0
16285.0,281,31,176.9,1
16286.0,112,17,328.95,0
16287.0,11,34,864.48,0
16288.0,105,7,129.85,0
16289.0,97,21,136.31,0
16290.0,99,124,1957.7,0
16291.0,317,1,117.72,1
16292.0,15,45,951.51,0
16293.0,2,123,2408.96,0
16294.0,111,8,126.05000000000001,0
16296.0,261,74,1313.67,1
16298.0,32,20,487.5,0
16299.0,112,12,193.65,0
16300.0,65,238,1367.32,0
16301.0,371,6,107.33,1
16303.0,27,124,2567.64,0
16304.0,329,25,381.66,1
16306.0,2,28,560.55,0
16307.0,64,75,1194.92,0
16308.0,41,3,2560.0,0
16310.0,49,28,460.08,0
16312.0,67,10,171.15,0
16314.0,24,62,1491.4,0
16315.0,171,9,176.34,1
16316.0,15,146,2806.0,0
16317.0,185,48,850.86,1
16320.0,88,185,4590.53,0
16321.0,261,11,230.9,1
16323.0,212,3,146.16,1
16325.0,59,120,3003.26,0
16326.0,18,167,1682.03,0
16327.0,4,626,6874.97,2
16328.0,198,16,310.83,1
16329.0,62,104,1664.92,0
16330.0,59,78,373.46999999999997,0
16331.0,67,34,2037.7,0
16332.0,66,46,417.21000000000004,0
16334.0,127,54,263.73,0
16335.0,186,361,2753.52,1
16336.0,55,68,3517.69,0
16340.0,74,216,961.93,0
16341.0,72,81,1878.92,0
16343.0,42,35,285.54,0
16344.0,144,44,741.3199999999999,1
16345.0,118,71,613.33,0
16346.0,20,15,224.51,0
16347.0,23,257,2595.51,0
16348.0,65,31,328.77,0
16350.0,9,65,1137.42,0
16351.0,46,179,3176.13,0
16353.0,4,80,3323.75,0
16354.0,14,101,723.66,0
16355.0,10,48,416.35,0
16356.0,11,28,204.10000000000002,0
16357.0,16,13,209.49,0
16358.0,29,45,892.1500000000001,0
16359.0,11,59,946.83,0
16362.0,72,13,212.17,0
16365.0,2,79,1766.78,0
16366.0,217,60,1220.83,1
16367.0,18,96,549.8100000000001,0
16368.0,70,21,141.53,0
16369.0,71,52,1111.15,0
16371.0,83,11,157.2,0
16372.0,44,223,934.58,0
16373.0,17,29,309.49,0
16374.0,37,237,1256.67,0
16375.0,105,13,104.0,0
16377.0,252,5,632.28,1
16381.0,30,61,247.85,0
16382.0,43,44,353.1,0
16383.0,31,302,2252.93,0
16384.0,64,48,774.4499999999999,0
16385.0,1,76,473.69,0
16386.0,22,58,765.59,0
16387.0,30,83,788.1,0
16388.0,288,13,186.05,1
16390.0,171,21,467.5,1
16391.0,35,304,1052.26,0
16392.0,48,101,538.81,0
16393.0,4,430,2441.61,0
16395.0,28,428,2036.35,0
16396.0,111,8,137.8,0
16397.0,263,9,123.13,1
16399.0,24,38,222.20000000000002,0
16400.0,30,238,2755.92,0
16401.0,14,177,2750.83,0
16402.0,4,54,205.65,0
16406.0,85,90,374.01,0
16407.0,24,57,681.97,0
16408.0,226,45,231.93,1
16409.0,15,544,3629.76,2
16410.0,369,5,130.32,1
16411.0,4,157,673.24,0
16412.0,28,92,457.2,0
16413.0,10,37,259.83,0
16414.0,66,56,424.96000000000004,0
16415.0,218,98,496.49,1
16416.0,25,115,1906.48,0
16417.0,127,1,35.7,0
16418.0,43,61,397.62,0
16419.0,212,40,504.99,1
16420.0,31,2,75.0,0
16421.0,11,38,526.27,0
16422.0,4,342,28904.670000000002,2
16424.0,17,8,309.5,0
16428.0,48,127,638.49,0
16430.0,16,22,817.09,0
16433.0,43,17,200.26,0
16434.0,81,73,1161.89,0
16435.0,147,125,1003.0699999999999,0
16436.0,303,40,319.14,1
16437.0,16,21,301.25,0
16439.0,357,9,310.70000000000005,1
16440.0,128,25,216.3,0
16441.0,52,61,637.93,0
16442.0,239,76,282.68,1
16443.0,155,1,162.24,1
16444.0,25,287,2971.21,0
16445.0,21,117,352.65,0
16447.0,225,34,471.19,1
16448.0,106,31,178.13,0
16450.0,219,32,1193.81,1
16451.0,196,51,746.1800000000001,1
16452.0,265,18,332.17,1
16453.0,165,15,251.71,1
16454.0,241,2,24.05,1
16455.0,6,125,2535.69,0
16456.0,8,297,4630.16,0
16458.0,10,179,2208.15,0
16459.0,364,5,71.78999999999999,1
16461.0,225,220,1402.91,1
16465.0,55,48,746.24,0
16466.0,18,190,2171.13,0
16467.0,143,24,2869.16,1
16468.0,105,43,712.62,0
16469.0,149,23,178.48000000000002,1
16470.0,31,304,1664.08,0
16471.0,28,49,966.03,0
16472.0,69,39,789.6,0
16473.0,9,10,154.72,0
16476.0,66,24,350.35,0
16477.0,6,114,1825.56,0
16481.0,317,16,453.38,1
16485.0,67,102,1923.54,0
16486.0,172,7,134.36,1
16487.0,212,35,209.4,1
16489.0,15,6,303.7,0
16490.0,71,13,205.41000000000003,0
16491.0,48,48,801.66,0
16492.0,175,23,385.56,1
16493.0,79,55,780.46,0
16496.0,66,43,731.25,0
16497.0,48,201,3729.59,0
16499.0,9,125,2212.89,0
16500.0,9,23,443.05,0
16501.0,18,199,1191.23,0
16502.0,255,41,258.55,1
16503.0,30,129,2182.41,0
16507.0,207,38,142.71,1
16508.0,265,43,240.95,1
16510.0,7,112,1777.5,0
16511.0,32,145,842.16,0
16515.0,14,125,1554.92,0
16518.0,56,28,475.05,0
16519.0,0,28,327.68,0
16520.0,0,256,1427.57,0
16521.0,50,237,1140.11,0
16522.0,70,18,433.36,0
16523.0,50,81,2497.86,0
16524.0,81,53,306.19,0
16525.0,1,179,11535.29,0
16526.0,219,20,426.85,1
16527.0,59,59,1004.88,0
16529.0,112,98,1531.55,0
16530.0,303,3,48.349999999999994,1
16531.0,16,61,1053.74,0
16532.0,66,2,2007.84,0
16534.0,277,36,635.9,1
16535.0,20,40,378.28999999999996,0
16537.0,276,4,23.35,1
16538.0,176,41,395.07,1
16539.0,8,107,2343.2,0
16540.0,49,29,205.75,0
16541.0,370,38,424.03,1
16542.0,36,9,137.7,0
16543.0,226,18,292.21,1
16544.0,154,11,376.70000000000005,1
16545.0,10,5,350.52,0
16546.0,7,69,4819.32,0
16547.0,181,25,104.25999999999999,1
16548.0,234,6,30.15,1
16549.0,32,2168,8746.9,2
16550.0,3,552,7069.27,2
16551.0,58,56,1315.0,0
16552.0,8,5,95.29,0
16553.0,31,208,10864.19,0
16554.0,21,115,2004.6200000000001,0
16555.0,140,49,1629.79,0
16556.0,10,275,4698.79,0
16558.0,1,320,5535.02,0
16559.0,32,17,175.0,0
16560.0,32,142,2206.9700000000003,0
16562.0,111,34,223.85999999999999,0
16563.0,35,70,3334.82,0
16564.0,204,5,87.8,1
16565.0,41,8,599.35,0
16568.0,62,5,1020.9000000000001,0
16569.0,266,30,1331.03,1
16570.0,14,115,3695.91,0
16571.0,30,168,2827.05,0
16574.0,58,58,850.34,0
16576.0,55,33,540.87,0
16577.0,301,23,380.0,1
16578.0,261,9,156.6,1
16579.0,60,14,295.05,0
16583.0,8,18,297.95,0
16584.0,67,54,2220.09,0
16585.0,228,18,341.59,1
16586.0,79,20,998.83,0
16588.0,21,71,1361.28,0
16589.0,85,11,153.12,0
16590.0,35,29,605.9,0
16592.0,10,212,3694.23,0
16593.0,25,51,741.11,0
16595.0,11,367,1397.59,0
16596.0,1,18,329.48,0
16599.0,20,12,172.8,0
16600.0,9,81,1339.89,0
16601.0,25,39,434.3,0
16602.0,23,11,235.25,0
16604.0,197,12,432.45,1
16605.0,359,1,60.48,1
16606.0,39,22,357.66,0
16607.0,34,126,2359.16,0
16608.0,88,121,1286.6200000000001,0
16611.0,38,100,1655.64,0
16612.0,14,101,2057.77,0
16614.0,37,23,673.6,0
16615.0,261,19,291.5,1
16619.0,18,102,1712.1200000000001,0
16620.0,24,85,1579.97,0
16622.0,178,12,225.4,1
16623.0,36,46,885.79,0
16625.0,57,76,1320.95,0
16628.0,42,8,130.05,0
16630.0,42,4,106.80000000000001,0
16631.0,116,80,1892.52,0
16632.0,120,27,406.4,0
16634.0,7,82,1596.71,0
16635.0,41,25,473.0,0
16636.0,73,73,3802.04,0
16638.0,3,46,749.8100000000001,0
16639.0,44,31,490.47,0
16640.0,32,13,179.4,0
16641.0,336,24,323.40000000000003,1
16642.0,50,20,389.12,0
16643.0,57,28,435.6,0
16645.0,370,14,160.39,1
16646.0,84,29,678.8,0
16647.0,77,19,327.84,0
16648.0,90,18,382.14,0
16649.0,155,20,306.58000000000004,1
16650.0,55,74,1397.69,0
16651.0,221,6,136.2,1
16652.0,39,157,10776.42,0
16654.0,3,54,1110.2,0
16655.0,46,332,2633.74,0
16656.0,55,68,8207.37,0
16658.0,3,64,690.83,0
16660.0,57,8,611.9000000000001,0
16661.0,175,62,932.76,1
16662.0,29,28,151.05,0
16663.0,364,1,165.0,1
16664.0,204,8,109.2,1
16666.0,256,16,98.73,1
16668.0,22,33,555.7,0
16670.0,28,233,3934.25,0
16673.0,314,19,171.13,1
16675.0,76,23,608.86,0
16676.0,37,44,769.78,0
16677.0,46,47,880.62,0
16679.0,1,18,663.31,0
16680.0,163,19,637.75,1
16681.0,276,5,151.5,1
16683.0,168,18,320.25,1
16684.0,14,441,80489.21,2
16686.0,24,484,1921.19,0
16687.0,25,8,157.63,0
16690.0,28,7,127.45,0
16691.0,53,11,178.83,0
16692.0,43,2,638.6999999999999,0
16693.0,46,109,701.62,0
16694.0,358,3,98.30000000000001,1
16695.0,196,35,191.9,1
16699.0,15,62,994.6,0
16700.0,1,221,4091.16,0
16701.0,58,131,4518.43,0
16702.0,50,91,1110.83,0
16704.0,253,54,664.16,1
16705.0,35,421,29480.061,2
16707.0,35,65,533.41,0
16709.0,14,223,6026.14,0
16710.0,3,569,3823.78,2
16711.0,14,11,1217.45,0
16712.0,36,83,621.5600000000001,0
16713.0,1,707,7619.21,2
16714.0,305,23,368.27,1
16715.0,197,9,323.8,1
16716.0,265,6,1248.48,1
16717.0,1,167,3127.85,0
16718.0,4,177,3006.08,0
16719.0,3,240,2174.13,0
16720.0,11,115,605.79,0
16722.0,1,194,4258.2699999999995,0
16723.0,78,82,654.96,0
16724.0,39,17,147.35,0
16725.0,6,228,1052.14,0
16726.0,18,84,705.14,0
16727.0,27,161,1121.45,0
16731.0,283,42,170.3,1
16732.0,38,193,3783.89,0
16733.0,164,12,259.68,1
16735.0,28,178,3970.0,0
16736.0,140,143,2956.56,0
16737.0,212,1,417.59999999999997,1
16739.0,171,25,463.43,1
16740.0,30,32,226.91,0
16741.0,260,11,173.06,1
16742.0,127,103,2334.97,0
16743.0,91,181,1999.02,0
16746.0,18,539,11366.64,2
16748.0,23,96,2121.43,0
16749.0,226,72,4157.88,1
16752.0,7,9,207.5,0
16754.0,7,140,65500.07,2
16755.0,102,154,1389.25,0
16756.0,39,66,1072.97,0
16757.0,44,8,163.65,0
16760.0,65,17,228.0,0
16763.0,373,21,352.85,1
16765.0,17,51,420.75,0
16767.0,53,100,2481.2,0
16768.0,18,107,1220.48,0
16769.0,113,59,755.51,0
16770.0,7,205,1152.63,0
16771.0,92,154,1706.99,0
16772.0,58,68,3698.0499999999997,0
16773.0,71,39,249.65,0
16774.0,58,83,905.96,0
16775.0,2,120,1361.23,0
16776.0,50,55,220.97,0
16777.0,48,94,1069.56,0
16779.0,1,718,22554.22,2
16780.0,42,37,174.16,0
16781.0,7,39,623.0,0
16782.0,0,1546,7732.37,2
16783.0,71,25,391.95,0
16784.0,11,155,784.73,0
16785.0,44,35,533.78,0
16786.0,28,1,51.839999999999996,0
16787.0,32,112,1017.53,0
16788.0,39,330,1334.54,0
16791.0,18,367,2251.85,0
16792.0,18,90,513.08,0
16794.0,15,224,856.1999999999999,0
16795.0,0,336,2062.41,0
16797.0,28,398,1802.02,0
16798.0,189,169,841.16,1
16799.0,67,92,452.78000000000003,0
16802.0,314,53,582.61,1
16805.0,212,151,630.75,1
16807.0,105,75,1002.29,0
16809.0,67,110,812.74,0
16810.0,55,19,532.5,0
16812.0,13,100,1912.65,0
16814.0,4,463,5781.4400000000005,0
16815.0,88,73,406.02,0
16817.0,3,65,1200.15,0
16819.0,100,17,182.59,0
16821.0,16,7,113.35,0
16822.0,321,11,181.39,1
16823.0,22,135,1884.71,0
16824.0,28,13,225.6,0
16825.0,13,36,1051.71,0
16827.0,28,12,392.13,0
16829.0,23,16,316.1,0
16830.0,77,52,881.59,0
16831.0,199,6,91.8,1
16832.0,63,9,218.45999999999998,0
16833.0,74,45,1302.51,0
16834.0,309,24,485.5,1
16835.0,8,77,1357.56,0
16836.0,41,31,530.5,0
16838.0,165,34,570.76,1
16839.0,4,89,5716.14,0
16840.0,238,9,139.85,1
16841.0,63,103,2136.2400000000002,0
16843.0,57,218,9374.86,0
16844.0,197,32,614.34,1
16845.0,253,20,253.88,1
16846.0,212,36,628.09,1
16847.0,253,25,421.45000000000005,1
16848.0,11,71,1130.2,0
16854.0,52,75,1408.96,0
16856.0,52,17,323.09000000000003,0
16857.0,77,11,352.8,0
16858.0,3,126,4292.59,0
16859.0,51,58,1184.6,0
16860.0,87,43,1610.62,0
16861.0,25,43,772.83,0
16862.0,182,35,662.33,1
16863.0,1,30,495.72,0
16864.0,69,17,409.25,0
16865.0,36,16,130.95,0
16867.0,324,6,76.74000000000001,1
16868.0,29,50,384.56,0
16870.0,104,28,450.15999999999997,0
16872.0,62,11,533.11,0
16873.0,64,233,7493.77,0
16874.0,14,31,209.89000000000001,0
16875.0,72,118,2139.0,0
16876.0,38,32,136.01,0
16880.0,128,9,321.78,0
16883.0,6,247,2101.61,0
16884.0,191,48,641.13,1
16885.0,20,40,234.19,0
16886.0,91,8,134.0,0
16887.0,35,65,465.84000000000003,0
16888.0,35,52,434.2,0
16889.0,32,82,947.98,0
16890.0,111,19,285.41,0
16891.0,6,295,1202.77,0
16892.0,189,40,236.56,1
16893.0,1,87,249.89000000000001,0
16894.0,137,187,1306.96,0
16895.0,73,101,900.63,0
16896.0,190,18,103.95,1
16898.0,3,123,496.26,0
16899.0,13,50,424.71000000000004,0
16901.0,364,23,204.26,1
16903.0,15,126,678.55,0
16904.0,2,263,1360.31,0
16905.0,6,131,1923.57,0
16906.0,63,127,851.33,0
16907.0,0,102,722.0500000000001,0
16908.0,357,20,252.59,1
16911.0,270,35,255.25,1
16912.0,56,72,1904.93,0
16913.0,286,10,310.46999999999997,1
16915.0,21,17,921.5,0
16916.0,7,118,536.04,0
16917.0,267,41,1460.3600000000001,1
16918.0,57,326,2137.72,0
16919.0,3,310,2515.76,0
16920.0,46,23,355.45,0
16921.0,77,33,255.03,0
16922.0,207,122,611.08,1
16923.0,10,457,6088.05,0
16925.0,175,18,125.65,1
16926.0,6,96,1169.6100000000001,0
16928.0,8,121,1199.08,0
16931.0,4,103,629.4,0
16932.0,58,85,262.32,0
16933.0,24,238,2536.07,0
16934.0,18,80,1152.1100000000001,0
16935.0,16,69,530.86,0
16936.0,20,83,286.39,0
16937.0,134,49,196.25,0
16938.0,16,589,4283.68,2
16939.0,123,41,433.85,0
16940.0,85,324,3377.78,0
16941.0,246,2,33.0,1
16943.0,174,2,482.76,1
16944.0,244,7,101.36,1
16945.0,28,225,4202.66,0
16946.0,18,75,1222.04,0
16947.0,97,32,548.73,0
16948.0,64,24,433.75,0
16950.0,2,105,2535.21,0
16952.0,76,71,628.22,0
16954.0,14,152,3996.7999999999997,0
16955.0,3,32,790.74,0
16958.0,70,70,778.49,0
16960.0,25,348,1483.83,0
16961.0,23,38,560.39,0
16962.0,44,15,251.04,0
16964.0,368,6,207.85,1
16970.0,261,2,71.4,1
16972.0,17,82,749.0,0
16973.0,21,6,127.0,0
16974.0,157,8,365.5,1
16975.0,58,45,926.12,0
16977.0,30,28,496.0,0
16978.0,301,28,424.55,1
16979.0,18,40,1007.74,0
16980.0,63,25,394.37,0
16983.0,4,97,1748.15,0
16984.0,39,672,5891.01,2
16985.0,11,123,5459.04,0
16986.0,80,171,3015.55,0
16987.0,11,133,904.6,0
16988.0,14,13,256.55,0
16990.0,57,1,165.0,0
16991.0,56,74,1041.21,0
16992.0,22,192,3862.19,0
16993.0,98,28,1950.9499999999998,0
16996.0,17,38,666.6500000000001,0
16998.0,79,2,107.0,0
17000.0,31,30,406.3,0
17001.0,11,106,2651.23,0
17002.0,78,35,1077.82,0
17003.0,37,111,828.21,0
17004.0,27,26,1012.22,0
17005.0,105,18,622.36,0
17006.0,27,85,853.49,0
17007.0,72,15,230.17000000000002,0
17008.0,64,1,81.36,0
17009.0,186,11,242.06,1
17011.0,282,13,400.8,1
17012.0,360,36,360.61,1
17016.0,211,41,552.4,1
17017.0,0,172,5416.349999999999,0
17018.0,22,21,1367.6,0
17019.0,3,464,2703.03,0
17020.0,177,69,935.62,1
17021.0,77,48,1182.22,0
17022.0,67,9,189.0,0
17023.0,52,49,800.18,0
17025.0,8,33,1152.87,0
17026.0,4,4,54.15,0
17027.0,81,30,433.07,0
17028.0,216,95,1593.83,1
17029.0,17,27,1421.3,0
17031.0,13,28,2393.5,0
17032.0,182,237,2984.32,1
17033.0,32,12,302.65000000000003,0
17034.0,44,28,530.9,0
17035.0,226,5,180.06,1
17036.0,18,12,176.9,0
17038.0,50,41,630.77,0
17039.0,239,44,1954.99,1
17040.0,185,1,13.52,1
17041.0,32,57,583.71,0
17043.0,10,97,858.47,0
17044.0,9,143,11013.82,0
17045.0,11,31,488.24,0
17046.0,79,63,1264.05,0
17047.0,66,77,1188.33,0
17048.0,72,58,1146.33,0
17049.0,10,241,4287.5,0
17050.0,10,41,1462.95,0
17051.0,81,113,465.6,0
17055.0,80,26,232.85,0
17056.0,373,8,128.60000000000002,1
17057.0,231,50,294.74,1
17059.0,4,324,2506.54,0
17062.0,0,90,645.8100000000001,0
17063.0,42,127,2177.39,0
17065.0,272,12,194.7,1
17066.0,361,18,228.34,1
17067.0,359,13,454.54,1
17068.0,3,724,4601.69,2
17069.0,8,152,3084.58,0
17070.0,45,41,133.18,0
17071.0,16,71,1364.68,0
17072.0,260,21,273.35,1
17074.0,197,4,203.05,1
17075.0,64,122,1402.51,0
17076.0,27,25,401.66999999999996,0
17077.0,213,1,306.0,1
17080.0,14,25,669.91,0
17081.0,30,144,660.48,0
17082.0,29,89,2728.18,0
17083.0,44,63,2644.01,0
17084.0,31,132,2253.22,0
17085.0,11,801,6285.27,2
17087.0,372,12,221.53,1
17089.0,21,4,128.45,0
17090.0,9,29,1105.53,0
17091.0,2,273,3961.44,0
17092.0,72,268,3737.38,0
17093.0,227,13,235.88,1
17094.0,58,4,100.2,0
17095.0,65,63,1248.09,0
17096.0,18,157,2675.8,0
17097.0,0,96,363.66,0
17098.0,16,18,591.0699999999999,0
17099.0,168,40,582.17,1
17101.0,29,31,885.3199999999999,0
17103.0,357,32,424.3,1
17104.0,58,19,474.03,0
17106.0,24,51,481.58,0
17107.0,32,254,5255.24,0
17108.0,298,9,174.95,1
17109.0,41,23,410.42,0
17110.0,155,37,336.59999999999997,1
17111.0,60,19,227.97,0
17112.0,137,47,197.57,0
17113.0,209,158,2305.59,1
17115.0,183,81,1923.99,1
17116.0,283,47,389.78,1
17121.0,37,12,314.74,0
17122.0,23,23,432.18,0
17123.0,74,34,631.87,0
17126.0,16,197,1026.98,0
17127.0,63,37,1155.0300000000002,0
17129.0,155,2,31.85,1
17132.0,87,71,1220.9099999999999,0
17133.0,109,29,9730.09,0
17134.0,77,13,212.1,0
17135.0,6,100,798.03,0
17136.0,297,14,231.68,1
17137.0,51,167,1099.81,0
17138.0,24,232,4036.77,0
17139.0,24,331,8915.99,0
17141.0,53,162,727.58,0
17142.0,39,74,696.25,0
17143.0,52,112,880.97,0
17145.0,147,180,3120.91,0
17146.0,70,266,5102.86,0
17147.0,87,55,1485.36,0
17149.0,86,6,143.10000000000002,0
17150.0,11,92,1357.95,0
17151.0,370,4,231.90000000000003,1
17152.0,60,2,327.0,0
17155.0,162,53,640.76,1
17156.0,126,39,591.87,0
17157.0,115,128,4832.9,0
17158.0,182,46,713.03,1
17159.0,112,29,560.71,0
17160.0,9,422,6691.13,0
17161.0,79,52,856.01,0
17163.0,80,25,406.68,0
17165.0,16,90,1635.64,0
17167.0,14,79,867.11,0
17168.0,133,21,400.2,0
17169.0,213,21,320.95,1
17170.0,9,10,178.68,0
17171.0,296,9,159.68,1
17172.0,65,24,638.81,0
17176.0,161,27,596.1899999999999,1
17177.0,140,29,119.5,0
17178.0,366,31,432.96,1
17179.0,17,78,795.47,0
17180.0,57,275,1452.8,0
17181.0,8,7,225.45000000000002,0
17182.0,57,6,321.3,0
17184.0,204,14,198.41000000000003,1
17185.0,226,44,229.46,1
17187.0,161,13,263.76,1
17188.0,81,88,2118.7000000000003,0
17189.0,195,60,569.88,1
17190.0,38,171,1281.83,0
17191.0,3,333,2726.77,0
17192.0,171,20,75.28,1
17193.0,21,12,610.74,0
17194.0,165,32,549.88,1
17195.0,290,31,562.98,1
17196.0,62,93,327.75,0
17198.0,0,77,521.66,0
17199.0,217,8,135.04000000000002,1
17200.0,22,25,356.71,0
17201.0,158,133,853.3199999999999,1
17202.0,55,8,160.65,0
17203.0,23,113,2004.01,0
17204.0,9,120,3940.13,0
17205.0,51,22,615.27,0
17207.0,287,60,292.62,1
17208.0,30,23,111.15,0
17209.0,284,38,595.7,1
17210.0,27,53,251.72,0
17211.0,4,166,1729.43,0
17212.0,93,25,567.5600000000001,0
